tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	624	2	a,The Finest Ingredients - Part 1\0	a,Delivering Rare Ingredients\0	a,You've obtained 50 each of nepenthes stems, bandersnatchling foot soles and secret spices. Deliver them to Chef Jeremy.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	73	80	0	a,Jeremy\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,No Requirements\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											1	1			
1	624	3	a,The Finest Ingredients - Part 1\0	a,Return to Jeremy\0	a,You've obtained all the ingredients Chef Jeremy requested. Now take them to him.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	73	80	0	a,Jeremy\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,No Requirements\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											1	2			
1	624	4294967295	a,The Finest Ingredients - Part 1\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	0	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,No Requirements\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											2	2	3		
1	625	1	a,The Finest Ingredients - Part 2\0	a,Bumbalump Hunting\0	a,Chef Jeremy cooked a very special dish for the Icicle Emperor Bumbalump. Go to the yeti's table, put the dish down and wait for him.\\n\0	0															0															157136.00000000	-121456.00000000	-2363.00000000	73	80	0	a,Yeti's Table\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,Completion of the "The Finest Ingredients - Part 1" quest, Soy Sauce Jar\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	0			
1	625	2	a,The Finest Ingredients - Part 2\0	a,Entice Bumbalump!\0	a,Catch Icicle Emperor Bumbalump and get the yeti meat.\\n\0	1	7210														1	1														0.00000000	0.00000000	0.00000000	73	80	0	a,	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,Completion of the "The Finest Ingredients - Part 1" quest, Soy Sauce Jar\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	1			
1	625	3	a,The Finest Ingredients - Part 2\0	a,The Hunter's Escape\0	a,You've obtained the ingredient that Chef Jeremy wanted by catching Bumbalump. Take it to Chef Jeremy.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	73	80	0	a,Chef Jeremy\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,Completion of the "The Finest Ingredients - Part 1" quest, Soy Sauce Jar\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	2			
1	625	4294967295	a,The Finest Ingredients - Part 2\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	0	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	a,Completion of the "The Finest Ingredients - Part 1" quest, Soy Sauce Jar\0	a,Chef Jeremy asks you to gather ingredients to attract Icicle Emperor Bumbalump, the king of yetis, so you can get some excellent yeti meat.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	3			
1	626	1	a,A Dark Twilight\0	a,Get rid of the Obstacles \0	a,The Hierarch in charge of the Evil Altar asks you to eliminate those who interfere with the activities of his followers. Get rid of them and obtain 300 units of Blood of Saint. Monsters to be hunted - Eye of Splendor, Flash of Splendor, Blade of Splendor, Wisdom of Splendor, Soul of Splendor, Victory of Splendor, Punishment of Splendor, Shout of Splendor, Signet of Splendor, Crown of Splendor and Wailing of Splendor\\n"\0	1	7169														1	300														72640.00000000	-75300.00000000	-3728.00000000	60	71	0	a,Valley of Saints\0	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,The Hierarch in charge of the Evil Altar asks you to eliminate those who interfere with the activities of his followers.\0	0																																																																						0						0	0	0	200	1	3	15623	15624	57									3	162773	12500	100000									1	0			
1	626	2	a,A Dark Twilight \0	a,Show proof of your activities\0	a,As the Hierarch requested, you've collected 300 units of Blood of Saint as proof of your accomplishments. Take them to the Hierarch.\\n\0	0															0															0.00000000	0.00000000	0.00000000	60	71	0	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,The Hierarch in charge of the Evil Altar asks you to eliminate those who interfere with the activities of his followers.\0	0																																																																						0						0	0	0	200	1	3	15623	15624	57									3	162773	12500	100000									1	1			
1	626	4294967295	a,A Dark Twilight \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	71	0	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,The Hierarch in charge of the Evil Altar asks you to eliminate those who interfere with the activities of his followers.\0	0																																																																						0						0	0	0	200	1	3	15623	15624	57									3	162773	12500	100000									1	2			
1	627	1	a,Heart in Search of Power\0	a,Collect the Beads of Obedience\0	a,The Mysterious Necromancer asks you to collect 300 Beads of Obedience.\\n\\nMonsters to be hunted - Eye of Splendor, Flash of Splendor, Blade of Splendor, Wisdom of Splendor, Soul of Splendor, Victory of Splendor, Punishment of Splendor, Shout of Splendor, Signet of Splendor, Crown of Splendor and Wailing of Splendor\\n\0	1	7171														1	300														72640.00000000	-75300.00000000	-3728.00000000	60	71	0	a,Valley of Saints\0	1	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	a,No Requirements\0	a,The Mysterious Necromancer stands morosely near the entrance of the Valley of Saints. He says that he's gathering materials for his research into increased power.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	0			
1	627	2	a,Heart in Search of Power\0	a,Find the Mysterious Necromancer\0	a,You've collected all 300 Beads of Obedience that the Mysterious Necromancer asked for. Deliver the beads to him.\\n\0	0															0															68064.00000000	-71712.00000000	-3712.00000000	60	71	0	a,Mysterious Necromancer\0	0	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	a,No Requirements\0	a,The Mysterious Necromancer stands morosely near the entrance of the Valley of Saints. He says that he's gathering materials for his research into increased power.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	1			
1	627	3	a,Heart in Search of Power\0	a,Find Enfeux\0	a,Enfeux is the place where saints' bones are kept. Take the Seal of Light that the Mysterious Necromancer gave you and visit Enfeux.\\n\0	1	7170														1	1														78064.00000000	-82672.00000000	-3642.00000000	60	71	0	a,Enfeux\0	0	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	a,No Requirements\0	a,The Mysterious Necromancer stands morosely near the entrance of the Valley of Saints. He says that he's gathering materials for his research into increased power.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	2			
1	627	4	a,Heart in Search of Power\0	a,Find the Mysterious Necromancer\0	a,You've got the saints' bones by using the Seal of Light. Deliver the saints' bones to the Mysterious Necromancer.\\n\0	1	7172														1	1														68064.00000000	-71712.00000000	-3712.00000000	60	71	0	a,Mysterious Necromancer\0	0	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	a,No Requirements\0	a,The Mysterious Necromancer stands morosely near the entrance of the Valley of Saints. He says that he's gathering materials for his research into increased power.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	3			
1	627	4294967295	a,Heart in Search of Power \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	71	0	a,	1	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	a,No Requirements\0	a,The Mysterious Necromancer stands morosely near the entrance of the Valley of Saints. He says that he's gathering materials for his research into increased power.  \0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	4			
1	628	1	a,Hunt of the Golden Ram Mercenary Force\0	a,Join the Golden Ram\0	a,In order to join the Golden Ram Mercenary Force, you must first prove your ability. Go to the Swamp of Screams, slay stakatos and collect the proofs. After completing the mission, return to Mercenary Kahman.\\n\\nMonsters to be hunted - Splinter Stakatos, Splinter Stakato Workers, Splinter Stakato Soldiers and Splinter Stakato Drones\\n\0	1	7248														1	100														80196.00000000	-45623.00000000	-3230.00000000	66	78	0	a,Swamp of Screams\0	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	a,No Requirements\0	a,The Golden Ram Mercenary Force is currently recruiting! This prestigious mercenary force is currently carrying out the mission of subjugating/driving out stakatos from the Swamp of Screams.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	0			
1	628	2	a,Hunt of the Golden Ram Mercenary Force\0	a,Promotion to Elite Soldier\0	a,The recruits of the Golden Ram Mercenary force receive a few privileges. One can receive a quest from Mercenary Captain Pierce and obtain specialty items from Mercenary Supplier Abercrombie. \\n If you would like to receive more privileges, you must first become an elite soldier. Go to the Swamp of Screams, kill stakatos and contribute to the war effort! After completing the mission, return to Mercenary Kahman.\\n\\nMonsters to be hunted - Splinter Stakatos, Splinter Stakato Workers, Splinter Stakato Soldiers, Splinter Stakato Drones, Needle Stakatos, Needle Stakato Workers, Needle Stakato Soldiers and \\nNeedle Stakato Drones\\n\0	2	7248	7249													2	100	100													80196.00000000	-45623.00000000	-3230.00000000	66	78	0	a,Swamp of Screams\0	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	a,No Requirements\0	a,The Golden Ram Mercenary Force is currently recruiting! This prestigious mercenary force is currently carrying out the mission of subjugating/driving out stakatos from the Swamp of Screams.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	1			
1	628	3	a,Hunt of the Golden Ram Mercenary Force\0	a,Elite Soldier Privileges\0	a,An elite soldier of the Golden Ram Mercenary Force receives several privileges. One can receive a quest from Mercenary Captain Pierce and obtain specialty items from Mercenary Supplier Abercrombie. In addition, an elite soldier can also receive help from Mercenary Medic Selina in the form of beneficial magic. \\n\0	0															0															0.00000000	0.00000000	0.00000000	66	78	0	a,Swamp of Screams\0	1	1	0	31554	70000.00000000	-50064.00000000	-3264.00000000	a,No Requirements\0	a,The Golden Ram Mercenary Force is currently recruiting! This prestigious mercenary force is currently carrying out the mission of subjugating/driving out stakatos from the Swamp of Screams.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	2			
1	628	4294967295	a,Hunt of the Golden Ram Mercenary Force\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	78	0	a,	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	a,No Requirements\0	a,The Golden Ram Mercenary Force is currently recruiting! This prestigious mercenary force is currently carrying out the mission of subjugating/driving out stakatos from the Swamp of Screams.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	3			
1	629	1	a,Clean up the Swamp of Screams\0	a,Slaughter the Stakatos!\0	a,Pierce, captain of the Golden Ram Mercenary Force has assigned you the task of driving out the stakatos. Go to the Swamp of Screams and slay splinter stakatos and needle stakatos. As proof of your success, collect 100 claws of stakatos. When you bring them back to the barracks of the mercenary force, you'll receive a reward.\\n\\nMonsters to be hunted - Splinter Stakatos, Splinter Stakato Workers, Splinter Stakato Soldiers, Splinter Stakato Drones, Needle Stakatos, Needle Stakato Workers, Needle Stakato Soldiers and Needle Stakato Drones\\n\0	1	7250														1	100														80196.00000000	-45623.00000000	-3230.00000000	66	80	0	a,Swamp of Screams\0	1	1	1	31553	69248.00000000	-50160.00000000	-3288.00000000	a,Golden Ram Badge - Recruit or Golden Ram Badge - Soldier\0	a,Pierce, captain of the Golden Ram Mercenary Force has assigned to you the task of driving out stakatos. You must go to the Swamp of Screams to carry out this mission.\0	0																																																																						2	7246	7247				0	0	0	200	1	1	7251											1	0											1	0			
1	629	4294967295	a,Clean up the Swamp of Screams\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	80	0	a,	1	1	1	31553	69248.00000000	-50160.00000000	-3288.00000000	a,Golden Ram Badge - Recruit or Golden Ram Badge - Soldier\0	a,Pierce, captain of the Golden Ram Mercenary Force has assigned to you the task of driving out stakatos. You must go to the Swamp of Screams to carry out this mission.\0	0																																																																						2	7246	7247				0	0	0	200	1	1	7251											1	0											1	1			
1	632	1	a,Necromancer's Request\0	a,Vampire Hunting\0	a,The Mysterious Wizard in the Forest of the Dead town asks two things. Kill vampires and hunt the undead that show up at night. Do this for him.\\n\\nMonsters to be hunted - \\nVampire - Devil Bats, Atrox and all other vampires in the Forest of the Dead. General Undead: Corrupted Knights, Resurrected Knights, Corrupted Royal Guards, Resurrected Royal Guards, Slaughter Executioners, Guillotine's Ghosts, Resurrected Guards, Ghosts of Guillotine, Ghosts of Rebel Soldiers, Ghosts of Rebel Leaders\\n\0	2	7542	7543													2	200	0													54333.00000000	-44387.00000000	-3465.00000000	63	77	0	a,Forest of the Dead\0	1	0	0	31522	51878.00000000	-54796.00000000	-3167.00000000	a,No Requirements\0	a,The Necromancer in the Forest of the Dead asks you to destroy the vampires that are interfering with his collection of magic materials.\0	0																																																																						0						0	0	0	200	1	1	57											1	120000											1	0			
1	632	2	a,Necromancer's Request\0	a,Return to the Mysterious Wizard\0	a,You've collected 200 vampire hearts. Return to the Mysterious Wizard to receive your reward. Continue collecting undead brains if you like it! Collect more vampire hearts for more rewards.\\n\0	2	7542	7543													2	200	0													51878.00000000	-54796.00000000	-3167.00000000	63	77	0	a,Mysterious Wizard\0	1	1	1	31522	51878.00000000	-54796.00000000	-3167.00000000	a,No Requirements\0	a,The Necromancer in the Forest of the Dead asks you to destroy the vampires that are interfering with his collection of magic materials.\0	0																																																																						0						0	0	0	200	1	1	57											1	120000											1	1			
1	632	4294967295	a,Necromancer's Request\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	63	77	0	a,	1	1	1	31522	51878.00000000	-54796.00000000	-3167.00000000	a,No Requirements\0	a,The Necromancer in the Forest of the Dead asks you to destroy the vampires that are interfering with his collection of magic materials.\0	0																																																																						0						0	0	0	200	1	1	57											1	120000											1	2			
1	633	1	a,In the Forgotten Village\0	a,Dark Mage Hunting\0	a,Mina asks you to do two things for her. Kill Dark Mages and hunt the undead. Do her this favor.\\n\\nMonster to Hunt - \\nMagus of Dark Arts: Bone Snatcher, Bone Maker, Bone Collector, Bone Animator, Bone Slayer, Bone Sweeper, Bone Grinder, Bone Caster, Bone Puppeteer, Bone Scavenger, Bone Shaper, Skull Collector, Skull Animator,\\nUndead Monster: Trampled Men, Sacrificed Men, Behemoth Zombie, Requiem Lord, Requiem Priest, Requiem Behemoth\\n\0	2	7544	7545													2	200	0													52548.00000000	-49621.00000000	-3582.00000000	65	73	0	a,Forest of the Dead\0	1	0	0	31388	59617.00000000	-41591.00000000	-3003.00000000	a,No Requirements\0	a,The Forgotten Village inside the Forest of the Dead. The people here are constantly harassed by undead and Dark Mages. Help them!\0	0																																																																						0						0	0	0	200	1	1	57											1	25000											1	0			
1	633	2	a,In the Forgotten Village\0	a,Return to Mina\0	a,You've collected 200 ribs. Return to Mina to receive your reward. Continue collecting livers of undead if you like. After settling accounts for rib bones, you can start hunting Magus again.\\n\0	2	7544	7545													2	200	0													59618.00000000	-41675.00000000	-3003.00000000	65	73	0	a,Mina\0	1	1	1	31388	59617.00000000	-41591.00000000	-3003.00000000	a,No Requirements\0	a,The Forgotten Village inside the Forest of the Dead. The people here are constantly harassed by undead and Dark Mages. Help them!\0	0																																																																						0						0	0	0	200	1	1	57											1	25000											1	1			
1	633	4294967295	a,In the Forgotten Village  \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	65	73	0	a,	1	1	1	31388	59617.00000000	-41591.00000000	-3003.00000000	a,No Requirements\0	a,The Forgotten Village inside the Forest of the Dead. The people here are constantly harassed by undead and Dark Mages. Help them!\0	0																																																																						0						0	0	0	200	1	1	57											1	25000											1	2			
1	634	1	a,In Search of Fragments of Dimension\0	a,In Search of Fragments of Dimension \0	a,You must obtain a Dimensional Fragment if you intend to fight within the Dimensional Rift.\\n\\nMonsters to be hunted  - Necropolis, Catacombs: monsters whose name contains Lookout, Watcher, Guard, Monk, Overlord, Shaman, Consul, Inquisitor, Guardian, Elder, Court Guard and Preacher,  excluding Nephilim, Lilim, Gigant and Lilith.\\n\0	1	7079														1	0														0.00000000	0.00000000	0.00000000	20	0	0	a,	1	1	1	0	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,You need a Dimensional Fragment in order to temporarily stay within the Dimensional Rift. Get as many Dimensional Fragments as possible.\0	0																																																																						0						0	0	0	179	1	1	7079											1	0											1	0			
1	634	4294967295	a,In Search of Fragments of Dimension \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	20	0	0	a,	1	1	1	0	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,You need a Dimensional Fragment in order to temporarily stay within the Dimensional Rift. Get as many Dimensional Fragments as possible.\0	0																																																																						0						0	0	0	179	1	1	7079											1	0											1	1			
1	635	1	a,Into the Dimensional Rift\0	a,Defending the Dimensional Rift\0	a,Defeat the devils in the Gap of Dimension.\\n \0	0															0															0.00000000	0.00000000	0.00000000	20	0	0	a,	1	1	1	0	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Destroy all of the monsters within the Dimensional Rift. The number of teleports are limited, so you must work quickly!\0	0																																																																						0						0	0	0	179	1	1	15625											1	0											1	0			
1	635	4294967295	a,Into the Dimensional Rift\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	20	0	0	a,	1	1	1	0	0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Destroy all of the monsters within the Dimensional Rift. The number of teleports are limited, so you must work quickly!\0	0																																																																						0						0	0	0	179	1	1	15625											1	0											1	1			
1	636	1	a,Truth Beyond the Gate\0	a,Go to Flauron\0	u,The Temple of the Pagans is heavily guarded. You may be able to sneak in by disguising yourself as a live sacrifice for the Temple…\\nGo to Flauron and pretend to be lured into his trap.\0	0															0															36432.00000000	-51296.00000000	720.00000000	73	80	2	a,Priest Flauron\0	0	1	1	31329	36528.00000000	-49024.00000000	-1104.00000000	a,No Requirements\0	a,The Priest Eliyah in the Rune Township knows how to get into the Temple of the Pagans.\0	0																																																																						0						0	0	0	200	1	1	8064											1	1											1	0			
1	636	4294967295	a,Truth Beyond the Gate \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	2	a,	1	1	1	31329	36528.00000000	-49024.00000000	-1104.00000000	a,No Requirements\0	a,The Priest Eliyah in the Rune Township knows how to get into the Temple of the Pagans. \0	0																																																																						0						0	0	0	200	1	1	8064											1	1											1	1			
1	637	1	a,Through the Gate Once More\0	a,Hearts of the Necromancers\0	a,The Priest Flauron tells you to bring back 10 Necromancer Hearts from the Forest of the Dead. \\n\\nMonsters to be hunted - Bone Animators, Bone Slayers, Skull Animators\\n\0	1	8066														1	10														53724.00000000	-54900.00000000	-2958.00000000	73	80	0	a,Forest of the Dead\0	1	1	1	32010	36432.00000000	-51296.00000000	720.00000000	a,Faded Visitor's Mark\0	a,The Priest Flauron seems like he has something to ask the person who bears the Faded Visitor's Mark.\0	0																																																																						1	8065					0	0	0	200	1	1	8067											1	1											1	0			
1	637	2	a,Through the Gate Once More\0	a,Return to Flauron\0	a,You've collected all the Necromancer Hearts the Priest Flauron asked for. Return to Flauron.\\n\0	1	8066														1	10														36432.00000000	-51296.00000000	720.00000000	73	80	0	a,Priest Flauron\0	0	1	1	32010	36432.00000000	-51296.00000000	720.00000000	a,Faded Visitor's Mark\0	a,The Priest Flauron seems like he has something to ask the person who bears the Faded Visitor's Mark.\0	0																																																																						1	8065					0	0	0	200	1	1	8067											1	1											1	1			
1	637	4294967295	a,Through the Gate Once More\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	0	a,	1	1	1	32010	36432.00000000	-51296.00000000	720.00000000	a,Faded Visitor's Mark\0	a,The Priest Flauron seems like he has something to ask the person who bears the Faded Visitor's Mark.\0	0																																																																						1	8065					0	0	0	200	1	1	8067											1	1											1	2			
1	638	1	a,Seekers of the Holy Grail\0	a,Slay the Pagans\0	a,High Priest Innocentin is trying to prevent the pagans from capturing the Grail of Splendor. Innocentin will reward you if you defeat the monsters in the Temple of the Pagans and collect more than 2000 pagan totems. \\n\\nMonsters to be hunted - All the monsters in the Temple of the Pagans\\n\0	1	8068														1	-2000														-18019.00000000	-37954.00000000	-10720.00000000	73	80	0	a,Temple of Pagans\0	1	1	1	31328	36476.00000000	-49032.00000000	-1104.00000000	a,No Requirements\0	a,High Priest Innocentin of the Rune Township is trying to prevent the pagans from capturing the Grail of Splendor.\0	0																																																																						0						0	0	0	200	1	1	15629											1	0											1	0			
1	638	4294967295	a,Seekers of the Holy Grail \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	0	a,	1	1	1	31328	36476.00000000	-49032.00000000	-1104.00000000	a,No Requirements\0	a,High Priest Innocentin of the Rune Township is trying to prevent the pagans from capturing the Grail of Splendor.\0	0																																																																						0						0	0	0	200	1	1	15629											1	0											1	1			
1	640	1	a,The Zero Hour\0	a,Kill the Stakato!\0	a,Mercenary Kahman tells you to kill the Stakatos in the nest and to bring back their fangs as proof. \\n\\nMonsters to be hunted - Spiked Stakato, Spiked Stakato Worker, Spiked Stakato Guard, Male Spiked Stakato, Female Spiked Stakato, Spiked Stakato Sorcerer, Cannibalistic Stakato Leader, Spiked Stakato Warrior, Spiked Stakato Drone, Spiked Stakato Captain, Spiked Stakato Nanny, Spiked Stakato Shaman\\n\0	1	8085														1	0														89627.00000000	-44728.00000000	-2136.00000000	66	0	0	a,Stakato Nest\0	0	1	0	31554	70000.00000000	-50064.00000000	-3264.00000000	a,Completion of the "In Search of the Nest" quest\0	a,Mercenary Captain Pierce located the Stakato Nest and committed all his troops there in order to finish the arduous battle.\0	0																																																																						0						0	109	0	200	1	1	15630											1	1											1	0			
1	640	4294967295	a,The Zero Hour\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	0	0	a,	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	a,Completion of the "In Search of the Nest" quest\0	a,Mercenary Captain Pierce located the Stakato Nest and committed all his troops there in order to finish the arduous battle.\0	0																																																																						0						0	109	0	200	1	1	15630											1	1											1	1			
1	641	1	a,Attack Sailren!\0	a,Collect the Fragments of Gazkh \0	a,Shilen's statue says that one can get the Ghazk pieces when capturing the carnivorous Velociraptor and Pterosaur.  But you must get 30 pieces of Ghazk pieces!  Get all 30 Ghazk pieces and bring them to Shillien's statue.  \\n\\nMonsters to be hunted - Velociraptor, Pterosaur\\n\0	1	8782														1	30														20905.00000000	-9566.00000000	-2840.00000000	77	0	0	a,Lost Nest\0	1	1	1	32109	23664.00000000	-8464.00000000	-1345.00000000	a,Completion of "The Name of Evil - 2" quest\0	a,At the Elroki chief's camp on the Primeval Isle, Asamah asks you to help save the Elroki tribe from an impending danger. To do so, you must defeat Sailren, a fearsome dinosaur of incredible power.\0	0																																																																						0						0	126	0	200	1	1	8784											1	1											1	0			
1	641	2	a,Attack Sailren!\0	a,Return to Shilen's Stone Statue\0	a,All 30 of the Ghazk pieces collected. Go back to the Shillien's statue and offer the Ghazk pieces.\\n\0	0															0															23664.00000000	-8464.00000000	-1345.00000000	77	0	0	a,Shilen's Stone Statue\0	0	1	1	32109	23664.00000000	-8464.00000000	-1345.00000000	a,Completion of "The Name of Evil - 2" quest\0	a,At the Elroki chief's camp on the Primeval Isle, Asamah asks you to help save the Elroki tribe from an impending danger. To do so, you must defeat Sailren, a fearsome dinosaur of incredible power.\0	0																																																																						0						0	126	0	200	1	1	8784											1	1											1	1			
1	641	4294967295	a,Attack Sailren!\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	77	0	0	a,	1	1	1	32109	23664.00000000	-8464.00000000	-1345.00000000	a,Completion of "The Name of Evil - 2" quest\0	a,At the Elroki chief's camp on the Primeval Isle, Asamah asks you to help save the Elroki tribe from an impending danger. To do so, you must defeat Sailren, a fearsome dinosaur of incredible power.\0	0																																																																						0						0	126	0	200	1	1	8784											1	1											1	2			
1	642	1	a,A Powerful Primeval Creature\0	a,Collect Dinosaur Tissue and Eggs\0	a,The appearance of the newly found island's powerful monster has caused research about its origin and appearance and interest from artisans regarding what can be made from its parts. Dinn says that he has been gathering dinosaur tissue for such research. Defeat the dinosaurs and bring back their tissue to Dinn. \\n\\nMonsters to be hunted - - Pterosaur, Tyrannosaurus, Velociraptor, and ancient egg.\\n\0	2	8774	8775													2	0	0													13937.00000000	-18553.00000000	-3112.00000000	75	0	0	a,Lost Nest\0	0	1	1	32105	11952.00000000	-24016.00000000	-3644.00000000	a,No Requirements\0	a,The discovery of powerful primitive creatures on the Primeval Isle has sparked interest from the magicians, who are curious about the creatures' origin, and from the blacksmiths, who are interested in what items can be crafted from the creatures. Both groups are eager to find adventurers willing to brave the dangers of the Primeval Isle to bring back the research ingredients they need.\0	0																																																																						0						0	0	0	200	1	1	15630											1	0											1	0			
1	642	4294967295	a,A Powerful Primeval Creature\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	75	0	0	a,	1	1	1	32105	11952.00000000	-24016.00000000	-3644.00000000	a,No Requirements\0	a,The discovery of powerful primitive creatures on the Primeval Isle has sparked interest from the magicians, who are curious about the creatures' origin, and from the blacksmiths, who are interested in what items can be crafted from the creatures. Both groups are eager to find adventurers willing to brave the dangers of the Primeval Isle to bring back the research ingredients they need.\0	0																																																																						0						0	0	0	200	1	1	15630											1	0											1	1			
